イシュー ID,説明,状態,重要度,ストーリー ポイント,プロジェクト パス,場所の種類,パス,線,列,インシデント ID,ヘルプ リンク,アセンブリ名,アセンブリ バージョン,アセンブリ公開キー,スニペット
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,167,16,T:System.Windows.Point,,,,,"path.AddGeometry(new LineGeometry(new Point(point1.X + pileDia2D * 0.5 * j, point1.Y), new Point(point2.X + pileDia2D * 0.5 * j, point2.Y)));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,167,16,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"path.AddGeometry(new LineGeometry(new Point(point1.X + pileDia2D * 0.5 * j, point1.Y), new Point(point2.X + pileDia2D * 0.5 * j, point2.Y)));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,167,16,T:System.Windows.Media.LineGeometry,,,,,"path.AddGeometry(new LineGeometry(new Point(point1.X + pileDia2D * 0.5 * j, point1.Y), new Point(point2.X + pileDia2D * 0.5 * j, point2.Y)));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,167,16,"M:System.Windows.Media.LineGeometry.#ctor(System.Windows.Point,System.Windows.Point)",,,,,"path.AddGeometry(new LineGeometry(new Point(point1.X + pileDia2D * 0.5 * j, point1.Y), new Point(point2.X + pileDia2D * 0.5 * j, point2.Y)));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,167,16,M:System.Windows.Media.PathGeometry.AddGeometry(System.Windows.Media.Geometry),,,,,"path.AddGeometry(new LineGeometry(new Point(point1.X + pileDia2D * 0.5 * j, point1.Y), new Point(point2.X + pileDia2D * 0.5 * j, point2.Y)));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,164,12,M:System.Windows.Media.PathGeometry.AddGeometry(System.Windows.Media.Geometry),,,,,path.AddGeometry(ellipse2);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,163,12,M:System.Windows.Media.PathGeometry.AddGeometry(System.Windows.Media.Geometry),,,,,path.AddGeometry(ellipse1);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,162,12,T:System.Windows.Media.EllipseGeometry,,,,,"var ellipse2 = new EllipseGeometry(point2, pileDia2D * 0.5, pileDia2D * 0.5 * flattening);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,162,12,"M:System.Windows.Media.EllipseGeometry.#ctor(System.Windows.Point,System.Double,System.Double)",,,,,"var ellipse2 = new EllipseGeometry(point2, pileDia2D * 0.5, pileDia2D * 0.5 * flattening);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,161,12,T:System.Windows.Media.EllipseGeometry,,,,,"var ellipse1 = new EllipseGeometry(point1, pileDia2D * 0.5, pileDia2D * 0.5 * flattening);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,161,12,"M:System.Windows.Media.EllipseGeometry.#ctor(System.Windows.Point,System.Double,System.Double)",,,,,"var ellipse1 = new EllipseGeometry(point1, pileDia2D * 0.5, pileDia2D * 0.5 * flattening);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,160,12,T:System.Windows.Media.PathGeometry,,,,,var path = vm.IsElementSplit ? vm.CanvasGeometry.PathGeoPileDividedDias : vm.CanvasGeometry.PathGeoPileDias;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,160,12,T:System.Windows.Media.PathGeometry,,,,,var path = vm.IsElementSplit ? vm.CanvasGeometry.PathGeoPileDividedDias : vm.CanvasGeometry.PathGeoPileDias;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,151,8,T:System.Windows.Media.PathGeometry,,,,,"private static void AddEllipseGeometry(Point center, Point anchor, PathGeometry target)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,151,8,T:System.Windows.Point,,,,,"private static void AddEllipseGeometry(Point center, Point anchor, PathGeometry target)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,151,8,T:System.Windows.Point,,,,,"private static void AddEllipseGeometry(Point center, Point anchor, PathGeometry target)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,155,12,T:System.Windows.Media.EllipseGeometry,,,,,"target.AddGeometry(new EllipseGeometry(center, radius * 0.2, radius * 0.2));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,155,12,"M:System.Windows.Media.EllipseGeometry.#ctor(System.Windows.Point,System.Double,System.Double)",,,,,"target.AddGeometry(new EllipseGeometry(center, radius * 0.2, radius * 0.2));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,155,12,M:System.Windows.Media.PathGeometry.AddGeometry(System.Windows.Media.Geometry),,,,,"target.AddGeometry(new EllipseGeometry(center, radius * 0.2, radius * 0.2));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,154,12,P:System.Windows.Vector.Length,,,,,"double radius = Math.Max(0.001, (center - anchor).Length);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,146,8,T:System.Windows.Media.PathGeometry,,,,,"private static void AddLineGeometry(Point start, Point end, PathGeometry target)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,146,8,T:System.Windows.Point,,,,,"private static void AddLineGeometry(Point start, Point end, PathGeometry target)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,146,8,T:System.Windows.Point,,,,,"private static void AddLineGeometry(Point start, Point end, PathGeometry target)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,148,12,T:System.Windows.Media.LineGeometry,,,,,"target.AddGeometry(new LineGeometry(start, end));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,148,12,"M:System.Windows.Media.LineGeometry.#ctor(System.Windows.Point,System.Windows.Point)",,,,,"target.AddGeometry(new LineGeometry(start, end));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,148,12,M:System.Windows.Media.PathGeometry.AddGeometry(System.Windows.Media.Geometry),,,,,"target.AddGeometry(new LineGeometry(start, end));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,121,16,T:System.Windows.Media.PathGeometry,,,,,"AddEllipseGeometry(point2, point3, viewModel.IsElementSplit ? viewModel.CanvasGeometry.PathGeoPileDividedNonTopNodes : viewModel.CanvasGeometry.PathGeoPileNonTopNodes);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,121,16,T:System.Windows.Media.PathGeometry,,,,,"AddEllipseGeometry(point2, point3, viewModel.IsElementSplit ? viewModel.CanvasGeometry.PathGeoPileDividedNonTopNodes : viewModel.CanvasGeometry.PathGeoPileNonTopNodes);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,120,16,T:System.Windows.Media.Media3D.Point3D,,,,,"var point3 = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, zs[i + 1]));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,120,16,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"var point3 = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, zs[i + 1]));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,120,16,T:System.Windows.Point,,,,,"var point3 = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, zs[i + 1]));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,119,16,T:System.Windows.Media.Media3D.Point3D,,,,,"var point2 = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, z2));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,119,16,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"var point2 = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, z2));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,119,16,T:System.Windows.Point,,,,,"var point2 = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, z2));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,118,16,T:System.Windows.Media.Media3D.Point3D,,,,,"var point1 = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, z1));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,118,16,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"var point1 = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, z1));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,118,16,T:System.Windows.Point,,,,,"var point1 = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, z1));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,105,12,T:System.Windows.Media.PathGeometry,,,,,"AddLineGeometry(pointT, pointB, viewModel.IsElementSplit ? viewModel.CanvasGeometry.PathGeoPileDividedElems : viewModel.CanvasGeometry.PathGeoPileElems);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,105,12,T:System.Windows.Media.PathGeometry,,,,,"AddLineGeometry(pointT, pointB, viewModel.IsElementSplit ? viewModel.CanvasGeometry.PathGeoPileDividedElems : viewModel.CanvasGeometry.PathGeoPileElems);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,104,12,T:System.Windows.Media.Media3D.Point3D,,,,,"var pointB = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, zs[^1]));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,104,12,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"var pointB = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, zs[^1]));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,104,12,T:System.Windows.Point,,,,,"var pointB = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, zs[^1]));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,103,12,T:System.Windows.Media.Media3D.Point3D,,,,,"var pointT = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, zs[0]));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,103,12,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"var pointT = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, zs[0]));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,103,12,T:System.Windows.Point,,,,,"var pointT = viewModel.CanvasThreeDView.Transformation(new Point3D(x, y, zs[0]));"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,102,12,T:System.Windows.Media.Media3D.Point3D,,,,,double y = pileLocation.Point3D.Y;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,102,12,P:System.Windows.Media.Media3D.Point3D.Y,,,,,double y = pileLocation.Point3D.Y;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,101,12,T:System.Windows.Media.Media3D.Point3D,,,,,double x = pileLocation.Point3D.X;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,101,12,P:System.Windows.Media.Media3D.Point3D.X,,,,,double x = pileLocation.Point3D.X;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,86,20,T:System.Windows.Media.Media3D.Point3D,,,,,zs.Add(pileLocation.Point3D.Z - segment.SegmentDepth);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,86,20,P:System.Windows.Media.Media3D.Point3D.Z,,,,,zs.Add(pileLocation.Point3D.Z - segment.SegmentDepth);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,83,16,T:System.Windows.Media.Media3D.Point3D,,,,,zs.Add(pileLocation.Point3D.Z);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,BenchmarkSuite1\BenchmarkSuite1.csproj,File,BenchmarkSuite1\UpdatePileElementBenchmark.cs,83,16,P:System.Windows.Media.Media3D.Point3D.Z,,,,,zs.Add(pileLocation.Point3D.Z);
