No.,標準特厚,種,typ,杭種,D,t,Fc,fc_,fbc,sigma_e,Ec,ap,dp,ftp,sigma_pu,Ep,has_reinf,nr,r_designation,ag,dr,ftr,Er,ts,fts,Es,ps_sigma_y,PipeGrade,CatalogAo,CatalogAc,CatalogAs,CatalogAe,CatalogIe,CatalogMl,CatalogMa,CatalogMu,CatalogQl,CatalogQa,CatalogWeight,Corr1Ao,Corr1Ac,Corr1As,Corr1Ae,Corr1Ie,Corr1Mu,Corr1Weight,Corr1Note
2091,特厚型,,Hi-SC105-450-特厚型-100-17,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,110000,86800,23100,205300,4055920000,550.0,845.0,1370.0,1445.0,2173.0,0.394,108500,86800,21700,198100,3874460000,1292.0,0.0,
2092,特厚型,,Hi-SC105-450-特厚型-100-18,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,110000,85500,24400,210700,4170910000,572.0,888.0,1435.0,1526.0,2296.0,0.401,108500,85500,23000,203500,3989540000,1357.0,0.0,
2093,特厚型,,Hi-SC105-450-特厚型-100-19,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,110000,84200,25700,216100,4284140000,593.0,931.0,1498.0,1607.0,2418.0,0.408,108500,84200,24300,208800,4102860000,1421.0,0.0,
2094,特厚型,,Hi-SC105-450-特厚型-100-20,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,110000,82900,27000,221400,4395630000,614.0,974.0,1560.0,1688.0,2539.0,0.415,108500,82900,25600,214200,4214450000,1483.0,0.0,
2095,特厚型,,Hi-SC105-450-特厚型-100-21,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,110000,81700,28300,226700,4505390000,635.0,1016.0,1621.0,1768.0,2660.0,0.422,108500,81700,26900,219500,4324310000,1545.0,0.0,
2096,特厚型,,Hi-SC105-450-特厚型-100-22,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,110000,80400,29600,232000,4613420000,655.0,1058.0,1681.0,1848.0,2780.0,0.429,108500,80400,28200,224700,4432460000,1605.0,0.0,
2097,標準型,,Hi-SC105-500-標準型-80-6,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,105600,96200,9300,144000,3583640000,276.0,414.0,702.0,581.0,875.0,0.309,104000,96200,7700,135900,3333670000,590.0,0.0,
2098,標準型,,Hi-SC105-500-標準型-80-7,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,105600,94700,10800,150300,3770620000,318.0,476.0,806.0,677.0,1019.0,0.317,104000,94700,9300,142200,3520680000,696.0,0.0,
2099,標準型,,Hi-SC105-500-標準型-80-8,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,105600,93200,12400,156600,3955250000,359.0,537.0,907.0,772.0,1162.0,0.325,104000,93200,10800,148500,3705350000,799.0,0.0,
2100,標準型,,Hi-SC105-500-標準型-80-9,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,105600,91700,13900,162800,4137570000,399.0,598.0,1005.0,867.0,1304.0,0.333,104000,91700,12300,154800,3887720000,899.0,0.0,
2101,標準型,,Hi-SC105-500-標準型-80-10,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,105600,90200,15400,169100,4317570000,439.0,657.0,1100.0,962.0,1447.0,0.342,104000,90200,13800,161000,4067770000,996.0,0.0,
2102,標準型,,Hi-SC105-500-標準型-80-11,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,105600,88700,16900,175300,4495280000,478.0,716.0,1194.0,1056.0,1588.0,0.35,104000,88700,15300,167200,4245540000,1091.0,0.0,
2103,標準型,,Hi-SC105-500-標準型-80-12,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,105600,87200,18400,181400,4670700000,517.0,774.0,1285.0,1149.0,1729.0,0.358,104000,87200,16800,173400,4421020000,1183.0,0.0,
2104,標準型,,Hi-SC105-500-標準型-80-13,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,105600,85700,19900,187600,4843850000,555.0,832.0,1373.0,1243.0,1869.0,0.366,104000,85700,18300,179600,4594240000,1273.0,0.0,
2105,標準型,,Hi-SC105-500-標準型-80-14,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,105600,84200,21400,193700,5014740000,590.0,889.0,1460.0,1335.0,2009.0,0.374,104000,84200,19800,185700,4765210000,1361.0,0.0,
2106,標準型,,Hi-SC105-500-標準型-80-15,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,105600,82700,22900,199800,5183390000,617.0,945.0,1544.0,1428.0,2148.0,0.382,104000,82700,21300,191800,4933940000,1447.0,0.0,
2107,標準型,,Hi-SC105-500-標準型-80-16,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,105600,81200,24300,205900,5349800000,644.0,1001.0,1627.0,1520.0,2286.0,0.39,104000,81200,22800,197900,5100440000,1530.0,0.0,
2108,標準型,,Hi-SC105-500-標準型-80-17,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,105600,79800,25800,212000,5514000000,670.0,1056.0,1708.0,1612.0,2424.0,0.398,104000,79800,24200,203900,5264730000,1612.0,0.0,
2109,標準型,,Hi-SC105-500-標準型-80-18,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,105600,78300,27300,218000,5675990000,696.0,1111.0,1787.0,1703.0,2562.0,0.406,104000,78300,25700,210000,5426820000,1692.0,0.0,
2110,標準型,,Hi-SC105-500-標準型-80-19,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,105600,76800,28700,224000,5835780000,722.0,1165.0,1865.0,1794.0,2698.0,0.413,104000,76800,27100,216000,5586720000,1770.0,0.0,
2111,標準型,,Hi-SC105-500-標準型-80-20,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,105600,75400,30200,230000,5993400000,747.0,1218.0,1941.0,1884.0,2834.0,0.421,104000,75400,28600,221900,5744450000,1847.0,0.0,
2112,標準型,,Hi-SC105-500-標準型-80-21,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,105600,74000,31600,235900,6148850000,773.0,1271.0,2015.0,1975.0,2970.0,0.429,104000,74000,30000,227900,5900010000,1922.0,0.0,
2113,標準型,,Hi-SC105-500-標準型-80-22,SC,500,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,105600,72500,33000,241800,6302140000,798.0,1324.0,2089.0,2064.0,3105.0,0.437,104000,72500,31500,233800,6053430000,1996.0,0.0,
2114,厚型,,Hi-SC105-500-厚型-100-6,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,125700,116400,9300,164100,3842010000,276.0,413.0,702.0,581.0,875.0,0.358,124100,116400,7700,156000,3592030000,590.0,0.0,
2115,厚型,,Hi-SC105-500-厚型-100-7,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,125700,114800,10800,170400,4028980000,317.0,476.0,806.0,677.0,1019.0,0.366,124100,114800,9300,162400,3779040000,696.0,0.0,
2116,厚型,,Hi-SC105-500-厚型-100-8,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,125700,113300,12400,176700,4213620000,358.0,537.0,907.0,772.0,1162.0,0.374,124100,113300,10800,168600,3963720000,799.0,0.0,
2117,厚型,,Hi-SC105-500-厚型-100-9,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,125700,111800,13900,182900,4395930000,399.0,598.0,1005.0,867.0,1304.0,0.383,124100,111800,12300,174900,4146080000,899.0,0.0,
2118,厚型,,Hi-SC105-500-厚型-100-10,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,125700,110300,15400,189200,4575930000,439.0,657.0,1102.0,962.0,1447.0,0.391,124100,110300,13800,181100,4326140000,997.0,0.0,
2119,厚型,,Hi-SC105-500-厚型-100-11,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,125700,108800,16900,195400,4753640000,478.0,716.0,1196.0,1056.0,1588.0,0.399,124100,108800,15300,187300,4503900000,1092.0,0.0,
2120,厚型,,Hi-SC105-500-厚型-100-12,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,125700,107300,18400,201600,4929060000,517.0,775.0,1289.0,1149.0,1729.0,0.407,124100,107300,16800,193500,4679390000,1186.0,0.0,
2121,厚型,,Hi-SC105-500-厚型-100-13,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,125700,105800,19900,207700,5102210000,556.0,832.0,1379.0,1243.0,1869.0,0.415,124100,105800,18300,199700,4852610000,1277.0,0.0,
2122,厚型,,Hi-SC105-500-厚型-100-14,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,125700,104300,21400,213800,5273100000,594.0,889.0,1468.0,1335.0,2009.0,0.423,124100,104300,19800,205800,5023580000,1367.0,0.0,
2123,厚型,,Hi-SC105-500-厚型-100-15,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,125700,102800,22900,219900,5441750000,631.0,946.0,1554.0,1428.0,2148.0,0.431,124100,102800,21300,211900,5192310000,1455.0,0.0,
2124,厚型,,Hi-SC105-500-厚型-100-16,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,125700,101300,24300,226000,5608170000,668.0,1002.0,1639.0,1520.0,2286.0,0.439,124100,101300,22800,218000,5358810000,1541.0,0.0,
2125,厚型,,Hi-SC105-500-厚型-100-17,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,125700,99900,25800,232100,5772360000,695.0,1057.0,1723.0,1612.0,2424.0,0.447,124100,99900,24200,224000,5523100000,1625.0,0.0,
2126,厚型,,Hi-SC105-500-厚型-100-18,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,125700,98400,27300,238100,5934350000,721.0,1112.0,1804.0,1703.0,2562.0,0.455,124100,98400,25700,230100,5685190000,1707.0,0.0,
2127,厚型,,Hi-SC105-500-厚型-100-19,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,125700,97000,28700,244100,6094150000,748.0,1166.0,1885.0,1794.0,2698.0,0.463,124100,97000,27100,236100,5845090000,1788.0,0.0,
2128,厚型,,Hi-SC105-500-厚型-100-20,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,125700,95500,30200,250100,6251760000,774.0,1219.0,1963.0,1884.0,2834.0,0.47,124100,95500,28600,242000,6002810000,1868.0,0.0,
2129,厚型,,Hi-SC105-500-厚型-100-21,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,125700,94100,31600,256000,6407210000,800.0,1272.0,2041.0,1975.0,2970.0,0.478,124100,94100,30000,248000,6158380000,1946.0,0.0,
2130,厚型,,Hi-SC105-500-厚型-100-22,SC,500,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,125700,92600,33000,261900,6560510000,826.0,1325.0,2117.0,2064.0,3105.0,0.486,124100,92600,31500,253900,6311790000,2022.0,0.0,
2131,特厚型,,Hi-SC105-500-特厚型-120-6,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,143300,133900,9300,181700,4015300000,275.0,412.0,702.0,581.0,875.0,0.401,141700,133900,7700,173600,3765320000,590.0,0.0,
2132,特厚型,,Hi-SC105-500-特厚型-120-7,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,143300,132400,10800,188000,4202270000,317.0,475.0,806.0,677.0,1019.0,0.409,141700,132400,9300,179900,3952330000,696.0,0.0,
2133,特厚型,,Hi-SC105-500-特厚型-120-8,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,143300,130900,12400,194300,4386910000,358.0,536.0,907.0,772.0,1162.0,0.418,141700,130900,10800,186200,4137010000,799.0,0.0,
2134,特厚型,,Hi-SC105-500-特厚型-120-9,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,143300,129400,13900,200500,4569220000,398.0,597.0,1005.0,867.0,1304.0,0.426,141700,129400,12300,192500,4319370000,899.0,0.0,
2135,特厚型,,Hi-SC105-500-特厚型-120-10,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,143300,127900,15400,206800,4749220000,438.0,656.0,1102.0,962.0,1447.0,0.434,141700,127900,13800,198700,4499430000,997.0,0.0,
2136,特厚型,,Hi-SC105-500-特厚型-120-11,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,143300,126400,16900,213000,4926930000,477.0,715.0,1196.0,1056.0,1588.0,0.442,141700,126400,15300,204900,4677190000,1092.0,0.0,
2137,特厚型,,Hi-SC105-500-特厚型-120-12,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,143300,124900,18400,219100,5102350000,516.0,774.0,1289.0,1149.0,1729.0,0.45,141700,124900,16800,211100,4852680000,1186.0,0.0,
2138,特厚型,,Hi-SC105-500-特厚型-120-13,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,143300,123400,19900,225300,5275500000,555.0,831.0,1379.0,1243.0,1869.0,0.458,141700,123400,18300,217300,5025900000,1278.0,0.0,
2139,特厚型,,Hi-SC105-500-特厚型-120-14,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,143300,121900,21400,231400,5446390000,593.0,888.0,1468.0,1335.0,2009.0,0.466,141700,121900,19800,223400,5196870000,1368.0,0.0,
2140,特厚型,,Hi-SC105-500-特厚型-120-15,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,143300,120400,22900,237500,5615040000,631.0,945.0,1556.0,1428.0,2148.0,0.474,141700,120400,21300,229500,5365600000,1456.0,0.0,
2141,特厚型,,Hi-SC105-500-特厚型-120-16,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,143300,118900,24300,243600,5781460000,668.0,1000.0,1641.0,1520.0,2286.0,0.482,141700,118900,22800,235600,5532100000,1542.0,0.0,
2142,特厚型,,Hi-SC105-500-特厚型-120-17,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,143300,117500,25800,249700,5945650000,705.0,1056.0,1726.0,1612.0,2424.0,0.49,141700,117500,24200,241600,5696390000,1627.0,0.0,
2143,特厚型,,Hi-SC105-500-特厚型-120-18,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,143300,116000,27300,255700,6107640000,738.0,1110.0,1809.0,1703.0,2562.0,0.498,141700,116000,25700,247700,5858480000,1711.0,0.0,
2144,特厚型,,Hi-SC105-500-特厚型-120-19,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,143300,114500,28700,261700,6267440000,765.0,1165.0,1890.0,1794.0,2698.0,0.506,141700,114500,27100,253700,6018380000,1793.0,0.0,
2145,特厚型,,Hi-SC105-500-特厚型-120-20,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,143300,113100,30200,267700,6425050000,791.0,1218.0,1970.0,1884.0,2834.0,0.514,141700,113100,28600,259600,6176100000,1873.0,0.0,
2146,特厚型,,Hi-SC105-500-特厚型-120-21,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,143300,111700,31600,273600,6580500000,818.0,1271.0,2048.0,1975.0,2970.0,0.521,141700,111700,30000,265600,6331670000,1952.0,0.0,
2147,特厚型,,Hi-SC105-500-特厚型-120-22,SC,500,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,143300,110200,33000,279500,6733800000,844.0,1324.0,2126.0,2064.0,3105.0,0.529,141700,110200,31500,271500,6485080000,2030.0,0.0,
2148,標準型,,Hi-SC105-600-標準型-90-6,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,144200,133000,11200,190400,6871230000,404.0,605.0,1029.0,699.0,1052.0,0.414,142300,133000,9300,180700,6438790000,866.0,0.0,
2149,標準型,,Hi-SC105-600-標準型-90-7,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,144200,131200,13000,198000,7198730000,465.0,697.0,1183.0,815.0,1225.0,0.423,142300,131200,11200,188300,6766330000,1022.0,0.0,
2150,標準型,,Hi-SC105-600-標準型-90-8,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,144200,129300,14900,205600,7522830000,525.0,787.0,1333.0,929.0,1398.0,0.433,142300,129300,13000,195900,7090480000,1175.0,0.0,
2151,標準型,,Hi-SC105-600-標準型-90-9,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,144200,127500,16700,213100,7843560000,584.0,876.0,1480.0,1044.0,1570.0,0.443,142300,127500,14800,203500,7411270000,1324.0,0.0,
2152,標準型,,Hi-SC105-600-標準型-90-10,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,144200,125700,18500,220700,8160940000,643.0,963.0,1623.0,1158.0,1742.0,0.453,142300,125700,16700,211000,7728710000,1469.0,0.0,
2153,標準型,,Hi-SC105-600-標準型-90-11,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,144200,123800,20400,228200,8474970000,701.0,1050.0,1763.0,1272.0,1913.0,0.463,142300,123800,18500,218500,8042820000,1611.0,0.0,
2154,標準型,,Hi-SC105-600-標準型-90-12,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,144200,122000,22200,235600,8785690000,758.0,1136.0,1900.0,1385.0,2083.0,0.473,142300,122000,20300,226000,8353610000,1750.0,0.0,
2155,標準型,,Hi-SC105-600-標準型-90-13,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,144200,120200,24000,243100,9093090000,815.0,1220.0,2033.0,1498.0,2253.0,0.482,142300,120200,22100,233400,8661100000,1886.0,0.0,
2156,標準型,,Hi-SC105-600-標準型-90-14,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,144200,118400,25800,250500,9397210000,871.0,1304.0,2164.0,1610.0,2422.0,0.492,142300,118400,23900,240900,8965310000,2018.0,0.0,
2157,標準型,,Hi-SC105-600-標準型-90-15,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,144200,116600,27600,257900,9698040000,926.0,1388.0,2292.0,1722.0,2591.0,0.502,142300,116600,25700,248300,9266240000,2148.0,0.0,
2158,標準型,,Hi-SC105-600-標準型-90-16,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,144200,114800,29400,265300,9995620000,977.0,1470.0,2417.0,1834.0,2759.0,0.512,142300,114800,27500,255600,9563920000,2274.0,0.0,
2159,標準型,,Hi-SC105-600-標準型-90-17,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,144200,113100,31100,272600,10289950000,1015.0,1552.0,2539.0,1946.0,2926.0,0.521,142300,113100,29300,263000,9858360000,2398.0,0.0,
2160,標準型,,Hi-SC105-600-標準型-90-18,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,144200,111300,32900,280000,10581050000,1053.0,1633.0,2659.0,2056.0,3093.0,0.531,142300,111300,31000,270300,10149580000,2520.0,0.0,
2161,標準型,,Hi-SC105-600-標準型-90-19,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,144200,109500,34700,287300,10868930000,1091.0,1713.0,2777.0,2167.0,3259.0,0.54,142300,109500,32800,277600,10437600000,2639.0,0.0,
2162,標準型,,Hi-SC105-600-標準型-90-20,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,144200,107800,36400,294500,11153620000,1129.0,1793.0,2893.0,2277.0,3425.0,0.55,142300,107800,34600,284900,10722420000,2756.0,0.0,
2163,標準型,,Hi-SC105-600-標準型-90-21,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,144200,106000,38200,301800,11435120000,1166.0,1871.0,3007.0,2387.0,3590.0,0.559,142300,106000,36300,292100,11004060000,2870.0,0.0,
2164,標準型,,Hi-SC105-600-標準型-90-22,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,144200,104300,39900,309000,11713460000,1203.0,1950.0,3119.0,2496.0,3755.0,0.569,142300,104300,38100,299300,11282540000,2983.0,0.0,
2165,標準型,,Hi-SC105-600-標準型-90-23,SC,600,90,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,23,325,205000,0,SKK490,144200,102500,41700,316200,11988640000,1240.0,2027.0,3229.0,2605.0,3919.0,0.578,142300,102500,39800,306500,11557880000,3094.0,0.0,
2166,厚型,,Hi-SC105-600-厚型-110-6,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,169300,158100,11200,215500,7375150000,404.0,605.0,1029.0,699.0,1052.0,0.475,167400,158100,9300,205900,6942710000,866.0,0.0,
2167,厚型,,Hi-SC105-600-厚型-110-7,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,169300,156300,13000,223100,7702640000,465.0,697.0,1183.0,815.0,1225.0,0.485,167400,156300,11200,213500,7270240000,1022.0,0.0,
2168,厚型,,Hi-SC105-600-厚型-110-8,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,169300,154500,14900,230700,8026740000,525.0,787.0,1333.0,929.0,1398.0,0.495,167400,154500,13000,221100,7594390000,1175.0,0.0,
2169,厚型,,Hi-SC105-600-厚型-110-9,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,169300,152600,16700,238300,8347470000,585.0,876.0,1480.0,1044.0,1570.0,0.505,167400,152600,14800,228600,7915180000,1324.0,0.0,
2170,厚型,,Hi-SC105-600-厚型-110-10,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,169300,150800,18500,245800,8664850000,643.0,964.0,1624.0,1158.0,1742.0,0.515,167400,150800,16700,236100,8232620000,1470.0,0.0,
2171,厚型,,Hi-SC105-600-厚型-110-11,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,169300,149000,20400,253300,8978890000,701.0,1051.0,1766.0,1272.0,1913.0,0.525,167400,149000,18500,243600,8546730000,1613.0,0.0,
2172,厚型,,Hi-SC105-600-厚型-110-12,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,169300,147200,22200,260800,9289600000,759.0,1136.0,1904.0,1385.0,2083.0,0.534,167400,147200,20300,251100,8857520000,1753.0,0.0,
2173,厚型,,Hi-SC105-600-厚型-110-13,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,169300,145400,24000,268200,9597000000,815.0,1222.0,2040.0,1498.0,2253.0,0.544,167400,145400,22100,258600,9165010000,1891.0,0.0,
2174,厚型,,Hi-SC105-600-厚型-110-14,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,169300,143600,25800,275600,9901120000,872.0,1306.0,2173.0,1610.0,2422.0,0.554,167400,143600,23900,266000,9469220000,2025.0,0.0,
2175,厚型,,Hi-SC105-600-厚型-110-15,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,169300,141800,27600,283000,10201950000,927.0,1389.0,2304.0,1722.0,2591.0,0.563,167400,141800,25700,273400,9770150000,2157.0,0.0,
2176,厚型,,Hi-SC105-600-厚型-110-16,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,169300,140000,29400,290400,10499530000,982.0,1472.0,2432.0,1834.0,2759.0,0.573,167400,140000,27500,280800,10067830000,2287.0,0.0,
2177,厚型,,Hi-SC105-600-厚型-110-17,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,169300,138200,31100,297800,10793860000,1037.0,1554.0,2558.0,1946.0,2926.0,0.583,167400,138200,29300,288100,10362280000,2414.0,0.0,
2178,厚型,,Hi-SC105-600-厚型-110-18,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,169300,136400,32900,305100,11084960000,1091.0,1635.0,2682.0,2056.0,3093.0,0.592,167400,136400,31000,295400,10653490000,2539.0,0.0,
2179,厚型,,Hi-SC105-600-厚型-110-19,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,169300,134700,34700,312400,11372840000,1132.0,1715.0,2804.0,2167.0,3259.0,0.602,167400,134700,32800,302700,10941510000,2662.0,0.0,
