Maker,Series,Shape,Name,Do,D,t,ThicknessType,Fc,PrestressType,PcDesignation,PcCount,Ap,PCD,BarDesignation,BarCount,Ag,BarPCD,Ao,Ae,So,SoFromSection,Io,Ie,Ze,SigmaCe,ShearBarStdDia490,ShearBarStdPitch490,ShearBarStdDia785,ShearBarStdPitch785,ShearBarHighDia785,ShearBarHighPitch785,Msc,Mal,Mas,Mu,Qal,QasStd10,QasStd15,QasStd20,QuStd10,QuStd15,QuStd20,QasHigh10,QasHigh15,QasHigh20,QuHigh10,QuHigh15,QuHigh20,Nal,PhcAe,PhcIe,PhcSigmaCe,PhcMc,PhcMu,PhcQas,PhcQu,PhcNal,Ec,Ftp,SigmaPu,Ep,BarFtu,BarFy,Er,BarAllowLong,BarAllowLongD29Up,BarAllowShort,FcAllowCompLong,FcAllowCompShort,PrcAllowDiagLong,PhcAllowDiagLong,PhcAllowDiagShort,PhcAllowBendTensLongFactor,PhcAllowBendTensShortFactor,MassPerM,NodePitch,HeadOffset,ToeOffset,Note
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,120.0,標準,105.0,ⅡA,11.2,20,2000.0,790.0,D22,10,3871.0,776.0,294100.0,318000.0,36792000.0,36792000.0,22892000000.0,24720000000.0,54933000.0,5.1,8.5,55.0,7.5,70.0,7.5,45.0,613.2,828.7,1039.0,1570.0,443.0,995.0,759.0,635.0,1493.0,1139.0,953.0,1094.0,858.0,734.0,1641.0,1288.0,1101.0,7918.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.942,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,120.0,標準,105.0,ⅡB,11.2,20,2000.0,790.0,D16,20,3972.0,783.0,294100.0,318400.0,36792000.0,36792000.0,22892000000.0,24773000000.0,55052000.0,5.1,8.5,55.0,7.5,70.0,7.5,45.0,613.2,833.6,1047.0,1583.0,444.0,998.0,761.0,637.0,1497.0,1142.0,955.0,1097.0,860.0,736.0,1646.0,1291.0,1103.0,7928.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.005,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,120.0,標準,105.0,ⅡB,11.2,20,2000.0,790.0,D16,20,3972.0,783.0,294100.0,318400.0,36792000.0,36792000.0,22892000000.0,24773000000.0,55052000.0,5.1,8.5,55.0,7.5,70.0,7.5,45.0,613.2,833.6,1047.0,1583.0,444.0,998.0,761.0,637.0,1497.0,1142.0,955.0,1097.0,860.0,736.0,1646.0,1291.0,1103.0,7928.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.942,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,120.0,標準,105.0,Ⅲ,11.2,20,2000.0,790.0,D19,20,5730.0,779.0,294100.0,325700.0,36792000.0,36792000.0,22892000000.0,25312000000.0,56248000.0,5.0,8.5,55.0,7.5,70.0,7.5,45.0,621.5,910.9,1183.0,1787.0,450.0,1044.0,793.0,660.0,1566.0,1189.0,990.0,1143.0,892.0,759.0,1714.0,1337.0,1139.0,8143.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.005,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,120.0,標準,105.0,Ⅲ,11.2,20,2000.0,790.0,D19,20,5730.0,779.0,294100.0,325700.0,36792000.0,36792000.0,22892000000.0,25312000000.0,56248000.0,5.0,8.5,55.0,7.5,70.0,7.5,45.0,621.5,910.9,1183.0,1787.0,450.0,1044.0,793.0,660.0,1566.0,1189.0,990.0,1143.0,892.0,759.0,1714.0,1337.0,1139.0,8143.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.942,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,120.0,標準,105.0,Ⅳ,11.2,20,2000.0,790.0,D22,20,7742.0,776.0,294100.0,334000.0,36792000.0,36792000.0,22892000000.0,25923000000.0,57607000.0,4.9,8.5,55.0,7.5,70.0,7.5,45.0,630.0,973.3,1338.0,2015.0,458.0,1087.0,822.0,682.0,1631.0,1233.0,1023.0,1186.0,921.0,781.0,1779.0,1382.0,1172.0,8383.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.005,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,120.0,標準,105.0,Ⅳ,11.2,20,2000.0,790.0,D22,20,7742.0,776.0,294100.0,334000.0,36792000.0,36792000.0,22892000000.0,25923000000.0,57607000.0,4.9,8.5,55.0,7.5,70.0,7.5,45.0,630.0,973.3,1338.0,2015.0,458.0,1087.0,822.0,682.0,1631.0,1233.0,1023.0,1186.0,921.0,781.0,1779.0,1382.0,1172.0,8383.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.942,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,120.0,標準,105.0,Ⅴ,11.2,20,2000.0,790.0,D25,20,10134.0,772.0,294100.0,343900.0,36792000.0,36792000.0,22892000000.0,26635000000.0,59188000.0,4.8,8.5,55.0,7.5,70.0,7.5,45.0,640.5,1041.0,1518.0,2278.0,466.0,1130.0,851.0,705.0,1695.0,1277.0,1057.0,1229.0,950.0,804.0,1844.0,1426.0,1205.0,8666.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.005,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,120.0,標準,105.0,Ⅴ,11.2,20,2000.0,790.0,D25,20,10134.0,772.0,294100.0,343900.0,36792000.0,36792000.0,22892000000.0,26635000000.0,59188000.0,4.8,8.5,55.0,7.5,70.0,7.5,45.0,640.5,1041.0,1518.0,2278.0,466.0,1130.0,851.0,705.0,1695.0,1277.0,1057.0,1229.0,950.0,804.0,1844.0,1426.0,1205.0,8666.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.942,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,120.0,標準,105.0,Ⅵ,11.2,20,2000.0,790.0,D29,20,12848.0,769.0,294100.0,355100.0,36792000.0,36792000.0,22892000000.0,27439000000.0,60976000.0,4.7,8.5,55.0,7.5,70.0,7.5,45.0,646.8,1113.0,1719.0,2567.0,476.0,1172.0,880.0,726.0,1758.0,1320.0,1089.0,1271.0,979.0,825.0,1906.0,1468.0,1237.0,8984.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.005,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,120.0,標準,105.0,Ⅵ,11.2,20,2000.0,790.0,D29,20,12848.0,769.0,294100.0,355100.0,36792000.0,36792000.0,22892000000.0,27439000000.0,60976000.0,4.7,8.5,55.0,7.5,70.0,7.5,45.0,646.8,1113.0,1719.0,2567.0,476.0,1172.0,880.0,726.0,1758.0,1320.0,1089.0,1271.0,979.0,825.0,1906.0,1468.0,1237.0,8984.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.942,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,120.0,標準,105.0,Ⅶ,11.2,20,2000.0,790.0,D32,20,15884.0,765.0,294100.0,367600.0,36792000.0,36792000.0,22892000000.0,28316000000.0,62924000.0,4.5,8.5,55.0,7.5,70.0,7.5,45.0,660.7,1189.0,1931.0,2881.0,483.0,1211.0,906.0,745.0,1816.0,1359.0,1118.0,1310.0,1005.0,844.0,1964.0,1507.0,1266.0,9374.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.005,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,120.0,標準,105.0,Ⅶ,11.2,20,2000.0,790.0,D32,20,15884.0,765.0,294100.0,367600.0,36792000.0,36792000.0,22892000000.0,28316000000.0,62924000.0,4.5,8.5,55.0,7.5,70.0,7.5,45.0,660.7,1189.0,1931.0,2881.0,483.0,1211.0,906.0,745.0,1816.0,1359.0,1118.0,1310.0,1005.0,844.0,1964.0,1507.0,1266.0,9374.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.942,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,140.0,特厚,105.0,ⅠA,11.2,20,2000.0,790.0,D13,20,2534.0,787.0,334300.0,352700.0,40889000.0,40889333.333333336,24953000000.0,26387000000.0,58639000.0,4.7,8.5,55.0,7.5,70.0,7.5,45.0,627.4,773.4,942.5,1410.0,481.0,1001.0,763.0,637.0,1501.0,1144.0,956.0,1098.0,860.0,735.0,1648.0,1291.0,1102.0,8923.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.109,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,140.0,特厚,105.0,ⅠA,11.2,20,2000.0,790.0,D13,20,2534.0,787.0,334300.0,352700.0,40889000.0,40889333.333333336,24953000000.0,26387000000.0,58639000.0,4.7,8.5,55.0,7.5,70.0,7.5,45.0,627.4,773.4,942.5,1410.0,481.0,1001.0,763.0,637.0,1501.0,1144.0,956.0,1098.0,860.0,735.0,1648.0,1291.0,1102.0,8923.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.046,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,140.0,特厚,105.0,ⅠB,11.2,20,2000.0,790.0,D19,10,2865.0,779.0,334300.0,354100.0,40889000.0,40889333.333333336,24953000000.0,26475000000.0,58833000.0,4.7,8.5,55.0,7.5,70.0,7.5,45.0,629.5,791.3,970.9,1449.0,482.0,1013.0,771.0,644.0,1520.0,1157.0,966.0,1111.0,869.0,741.0,1666.0,1304.0,1112.0,8959.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.109,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,140.0,特厚,105.0,ⅠB,11.2,20,2000.0,790.0,D19,10,2865.0,779.0,334300.0,354100.0,40889000.0,40889333.333333336,24953000000.0,26475000000.0,58833000.0,4.7,8.5,55.0,7.5,70.0,7.5,45.0,629.5,791.3,970.9,1449.0,482.0,1013.0,771.0,644.0,1520.0,1157.0,966.0,1111.0,869.0,741.0,1666.0,1304.0,1112.0,8959.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.046,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,140.0,特厚,105.0,ⅡA,11.2,20,2000.0,790.0,D22,10,3871.0,776.0,334300.0,358200.0,40889000.0,40889333.333333336,24953000000.0,26781000000.0,59512000.0,4.6,8.5,55.0,7.5,70.0,7.5,45.0,630.8,833.4,1044.0,1570.0,484.0,1046.0,794.0,661.0,1570.0,1191.0,991.0,1144.0,892.0,758.0,1716.0,1337.0,1138.0,9098.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.109,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,140.0,特厚,105.0,ⅡA,11.2,20,2000.0,790.0,D22,10,3871.0,776.0,334300.0,358200.0,40889000.0,40889333.333333336,24953000000.0,26781000000.0,59512000.0,4.6,8.5,55.0,7.5,70.0,7.5,45.0,630.8,833.4,1044.0,1570.0,484.0,1046.0,794.0,661.0,1570.0,1191.0,991.0,1144.0,892.0,758.0,1716.0,1337.0,1138.0,9098.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.046,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,140.0,特厚,105.0,ⅡB,11.2,20,2000.0,790.0,D16,20,3972.0,783.0,334300.0,358600.0,40889000.0,40889333.333333336,24953000000.0,26834000000.0,59632000.0,4.6,8.5,55.0,7.5,70.0,7.5,45.0,632.1,838.3,1052.0,1583.0,485.0,1050.0,796.0,662.0,1574.0,1194.0,993.0,1147.0,894.0,760.0,1721.0,1341.0,1140.0,9108.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.109,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,140.0,特厚,105.0,ⅡB,11.2,20,2000.0,790.0,D16,20,3972.0,783.0,334300.0,358600.0,40889000.0,40889333.333333336,24953000000.0,26834000000.0,59632000.0,4.6,8.5,55.0,7.5,70.0,7.5,45.0,632.1,838.3,1052.0,1583.0,485.0,1050.0,796.0,662.0,1574.0,1194.0,993.0,1147.0,894.0,760.0,1721.0,1341.0,1140.0,9108.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.046,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,140.0,特厚,105.0,Ⅲ,11.2,20,2000.0,790.0,D19,20,5730.0,779.0,334300.0,365900.0,40889000.0,40889333.333333336,24953000000.0,27372000000.0,60828000.0,4.5,8.5,55.0,7.5,70.0,7.5,45.0,638.7,918.6,1186.0,1787.0,490.0,1098.0,829.0,687.0,1648.0,1244.0,1031.0,1196.0,927.0,785.0,1794.0,1391.0,1178.0,9330.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.109,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,140.0,特厚,105.0,Ⅲ,11.2,20,2000.0,790.0,D19,20,5730.0,779.0,334300.0,365900.0,40889000.0,40889333.333333336,24953000000.0,27372000000.0,60828000.0,4.5,8.5,55.0,7.5,70.0,7.5,45.0,638.7,918.6,1186.0,1787.0,490.0,1098.0,829.0,687.0,1648.0,1244.0,1031.0,1196.0,927.0,785.0,1794.0,1391.0,1178.0,9330.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.046,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,140.0,特厚,105.0,Ⅳ,11.2,20,2000.0,790.0,D22,20,7742.0,776.0,334300.0,374200.0,40889000.0,40889333.333333336,24953000000.0,27984000000.0,62187000.0,4.4,8.5,55.0,7.5,70.0,7.5,45.0,646.7,1010.0,1338.0,2016.0,497.0,1145.0,861.0,711.0,1717.0,1291.0,1067.0,1242.0,959.0,809.0,1864.0,1438.0,1213.0,9580.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.109,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,140.0,特厚,105.0,Ⅳ,11.2,20,2000.0,790.0,D22,20,7742.0,776.0,334300.0,374200.0,40889000.0,40889333.333333336,24953000000.0,27984000000.0,62187000.0,4.4,8.5,55.0,7.5,70.0,7.5,45.0,646.7,1010.0,1338.0,2016.0,497.0,1145.0,861.0,711.0,1717.0,1291.0,1067.0,1242.0,959.0,809.0,1864.0,1438.0,1213.0,9580.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.046,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,140.0,特厚,105.0,Ⅴ,11.2,20,2000.0,790.0,D25,20,10134.0,772.0,334300.0,384100.0,40889000.0,40889333.333333336,24953000000.0,28696000000.0,63768000.0,4.3,8.5,55.0,7.5,70.0,7.5,45.0,656.8,1096.0,1518.0,2280.0,505.0,1191.0,892.0,735.0,1786.0,1338.0,1102.0,1289.0,990.0,833.0,1933.0,1485.0,1249.0,9871.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.109,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,140.0,特厚,105.0,Ⅴ,11.2,20,2000.0,790.0,D25,20,10134.0,772.0,334300.0,384100.0,40889000.0,40889333.333333336,24953000000.0,28696000000.0,63768000.0,4.3,8.5,55.0,7.5,70.0,7.5,45.0,656.8,1096.0,1518.0,2280.0,505.0,1191.0,892.0,735.0,1786.0,1338.0,1102.0,1289.0,990.0,833.0,1933.0,1485.0,1249.0,9871.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.046,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,140.0,特厚,105.0,Ⅵ,11.2,20,2000.0,790.0,D29,20,12848.0,769.0,334300.0,395300.0,40889000.0,40889333.333333336,24953000000.0,29500000000.0,65556000.0,4.2,8.5,55.0,7.5,70.0,7.5,45.0,668.7,1167.0,1718.0,2572.0,514.0,1235.0,923.0,758.0,1853.0,1384.0,1137.0,1333.0,1020.0,856.0,2000.0,1531.0,1283.0,10199.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.109,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,140.0,特厚,105.0,Ⅵ,11.2,20,2000.0,790.0,D29,20,12848.0,769.0,334300.0,395300.0,40889000.0,40889333.333333336,24953000000.0,29500000000.0,65556000.0,4.2,8.5,55.0,7.5,70.0,7.5,45.0,668.7,1167.0,1718.0,2572.0,514.0,1235.0,923.0,758.0,1853.0,1384.0,1137.0,1333.0,1020.0,856.0,2000.0,1531.0,1283.0,10199.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.046,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,140.0,特厚,105.0,Ⅶ,11.2,20,2000.0,790.0,D32,20,15884.0,765.0,334300.0,407800.0,40889000.0,40889333.333333336,24953000000.0,30377000000.0,67504000.0,4.1,8.5,55.0,7.5,70.0,7.5,45.0,681.8,1254.0,1938.0,2889.0,525.0,1278.0,952.0,780.0,1917.0,1428.0,1170.0,1376.0,1050.0,878.0,2064.0,1574.0,1316.0,10562.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.109,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,140.0,特厚,105.0,Ⅶ,11.2,20,2000.0,790.0,D32,20,15884.0,765.0,334300.0,407800.0,40889000.0,40889333.333333336,24953000000.0,30377000000.0,67504000.0,4.1,8.5,55.0,7.5,70.0,7.5,45.0,681.8,1254.0,1938.0,2889.0,525.0,1278.0,952.0,780.0,1917.0,1428.0,1170.0,1376.0,1050.0,878.0,2064.0,1574.0,1316.0,10562.0,342300.0,25546000000.0,4.8,698.0,1098.0,589.0,779.0,8626.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.046,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,130.0,標準,105.0,ⅠA,11.2,24,2400.0,880.0,D13,24,3041.0,877.0,355300.0,377500.0,49565000.0,49564666.666666664,34368000000.0,36504000000.0,73009000.0,5.2,8.5,50.0,7.5,60.0,7.5,40.0,815.8,1030.0,1256.0,1886.0,531.0,1159.0,890.0,748.0,1739.0,1335.0,1122.0,1285.0,1016.0,874.0,1928.0,1524.0,1311.0,9362.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.196,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,130.0,標準,105.0,ⅠA,11.2,24,2400.0,880.0,D13,24,3041.0,877.0,355300.0,377500.0,49565000.0,49564666.666666664,34368000000.0,36504000000.0,73009000.0,5.2,8.5,50.0,7.5,60.0,7.5,40.0,815.8,1030.0,1256.0,1886.0,531.0,1159.0,890.0,748.0,1739.0,1335.0,1122.0,1285.0,1016.0,874.0,1928.0,1524.0,1311.0,9362.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.128,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,130.0,標準,105.0,ⅠB,11.2,24,2400.0,880.0,D19,12,3438.0,869.0,355300.0,379100.0,49565000.0,49564666.666666664,34368000000.0,36637000000.0,73275000.0,5.2,8.5,50.0,7.5,60.0,7.5,40.0,815.8,1054.0,1294.0,1939.0,533.0,1173.0,899.0,755.0,1760.0,1349.0,1133.0,1300.0,1026.0,882.0,1949.0,1539.0,1322.0,9402.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.196,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,130.0,標準,105.0,ⅠB,11.2,24,2400.0,880.0,D19,12,3438.0,869.0,355300.0,379100.0,49565000.0,49564666.666666664,34368000000.0,36637000000.0,73275000.0,5.2,8.5,50.0,7.5,60.0,7.5,40.0,815.8,1054.0,1294.0,1939.0,533.0,1173.0,899.0,755.0,1760.0,1349.0,1133.0,1300.0,1026.0,882.0,1949.0,1539.0,1322.0,9402.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.128,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,130.0,標準,105.0,ⅡA,11.2,24,2400.0,880.0,D22,12,4645.0,866.0,355300.0,384100.0,49565000.0,49564666.666666664,34368000000.0,37096000000.0,74191000.0,5.1,8.5,50.0,7.5,60.0,7.5,40.0,828.3,1113.0,1394.0,2102.0,535.0,1211.0,925.0,774.0,1816.0,1388.0,1162.0,1337.0,1051.0,901.0,2006.0,1577.0,1351.0,9564.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.196,1000.0,600.0,400.0,
